2025-01-03 22:20:31,901 - INFO - F1: 0.620 (+/-0.697) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}
2025-01-03 22:20:31,902 - INFO - F1: 0.820 (+/-0.367) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}
2025-01-03 22:20:31,902 - INFO - F1: 0.900 (+/-0.400) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}
2025-01-03 22:20:31,902 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}
2025-01-03 22:20:31,903 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}
2025-01-03 22:20:31,904 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}
2025-01-03 22:20:31,904 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}
2025-01-03 22:20:31,904 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}
2025-01-03 22:20:31,905 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}
2025-01-03 22:20:31,905 - INFO - F1: 0.620 (+/-0.697) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}
2025-01-03 22:20:31,905 - INFO - F1: 0.820 (+/-0.367) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}
2025-01-03 22:20:31,905 - INFO - F1: 0.900 (+/-0.400) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}
2025-01-03 22:20:31,906 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}
2025-01-03 22:20:31,906 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}
2025-01-03 22:20:31,906 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}
2025-01-03 22:20:31,906 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}
2025-01-03 22:20:31,906 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}
2025-01-03 22:20:31,907 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}
2025-01-03 22:20:31,907 - INFO - F1: 0.620 (+/-0.697) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}
2025-01-03 22:20:31,907 - INFO - F1: 0.820 (+/-0.367) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}
2025-01-03 22:20:31,907 - INFO - F1: 0.900 (+/-0.400) for {'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}
2025-01-03 22:20:31,908 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}
2025-01-03 22:20:31,908 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}
2025-01-03 22:20:31,908 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}
2025-01-03 22:20:31,908 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}
2025-01-03 22:20:31,909 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}
2025-01-03 22:20:31,909 - INFO - F1: 1.000 (+/-0.000) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}
2025-01-03 22:20:31,909 - INFO - F1: 0.620 (+/-0.697) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}
2025-01-03 22:20:31,910 - INFO - F1: 0.820 (+/-0.367) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}
2025-01-03 22:20:31,910 - INFO - F1: 0.900 (+/-0.400) for {'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}
